dataset,model_a,model_b,dimension,user_id,effective_preference,system_average_ndcg_winner,align_system_average_ndcg,user_ndcg_a,user_ndcg_b,user_ndcg_winner,align_user_ndcg,user_recall_a,user_recall_b,user_recall_winner,align_user_recall
amazon_cds,gradnorm_only,concat_mlp,novelty,3484,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,15216,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,11615,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,10156,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,12412,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,8093,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,9564,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,2080,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,4439,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,11879,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,489,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,9123,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,relevance,14321,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,relevance,906,gradnorm_only,gradnorm_only,1,0.0,0.3562071871080222,concat_mlp,0.0,0.0,1.0,concat_mlp,0.0
amazon_cds,gradnorm_only,concat_mlp,relevance,10856,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,relevance,3628,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,relevance,13540,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,relevance,8860,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,relevance,15216,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,relevance,4439,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,relevance,11879,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,relevance,10328,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,balanced,14321,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,balanced,13752,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,balanced,13209,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,balanced,5338,fixed,lightgcn_only,0,0.0,0.6309297535714575,fixed,1.0,0.0,1.0,fixed,1.0
amazon_cds,lightgcn_only,fixed,balanced,2562,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,balanced,7931,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,balanced,3169,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,balanced,4598,fixed,lightgcn_only,0,0.0,1.0,fixed,1.0,0.0,1.0,fixed,1.0
amazon_cds,lightgcn_only,fixed,balanced,6869,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,balanced,15216,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,balanced,11615,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,14125,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,13209,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,5338,lightgcn_only,lightgcn_only,1,0.0,0.6309297535714575,fixed,0.0,0.0,1.0,fixed,0.0
amazon_cds,lightgcn_only,fixed,diversity,2836,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,3628,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,2562,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,7931,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,4645,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,5923,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,3640,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,830,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,1726,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,6869,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,15216,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,10156,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,4882,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,9564,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,5010,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,diversity,9123,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,13752,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,965,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,906,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,14125,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,13209,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,5338,fixed,lightgcn_only,0,0.0,0.6309297535714575,fixed,1.0,0.0,1.0,fixed,1.0
amazon_cds,lightgcn_only,fixed,novelty,15509,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,2562,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,4645,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,12364,lightgcn_only,lightgcn_only,1,0.38685280723454163,0.0,lightgcn_only,1.0,1.0,0.0,lightgcn_only,1.0
amazon_cds,lightgcn_only,fixed,novelty,5923,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,3640,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,6005,fixed,lightgcn_only,0,0.38685280723454163,0.0,lightgcn_only,0.0,1.0,0.0,lightgcn_only,0.0
amazon_cds,lightgcn_only,fixed,novelty,3169,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,1726,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,15216,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,11615,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,10156,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,4882,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,2080,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,5010,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,9145,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,novelty,11879,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,13315,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,13752,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,965,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,906,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,14125,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,15509,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,3628,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,13540,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,7089,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,4645,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,3169,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,327,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,4598,fixed,lightgcn_only,0,0.0,1.0,fixed,1.0,0.0,1.0,fixed,1.0
amazon_cds,lightgcn_only,fixed,relevance,6869,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,lightgcn_only,fixed,relevance,11879,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,balanced,35942,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,balanced,42800,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,balanced,10550,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,balanced,9150,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,balanced,7340,gbaf,gbaf,1,0.0,0.43067655807339306,fixed,0.0,0.0,1.0,fixed,0.0
mind,gbaf,fixed,balanced,23498,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,7434,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,29787,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,35942,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,34889,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,23071,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,10550,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,1788,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,9150,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,2433,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,19543,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,23498,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,diversity,28263,gbaf,gbaf,1,0.43067655807339306,0.0,gbaf,1.0,1.0,0.0,gbaf,1.0
mind,gbaf,fixed,diversity,47453,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,7434,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,29787,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,5744,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,28130,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,40271,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,11108,fixed,gbaf,0,0.6309297535714575,0.0,gbaf,0.0,1.0,0.0,gbaf,0.0
mind,gbaf,fixed,novelty,36267,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,34889,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,23071,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,10550,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,11583,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,1788,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,9150,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,19543,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,38081,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,36746,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,38547,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,49103,gbaf,gbaf,1,0.0,0.2890648263178879,fixed,0.0,0.0,1.0,fixed,0.0
mind,gbaf,fixed,novelty,47365,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,28263,gbaf,gbaf,1,0.43067655807339306,0.0,gbaf,1.0,1.0,0.0,gbaf,1.0
mind,gbaf,fixed,novelty,32336,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,47760,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,13130,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,novelty,47453,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,29787,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,34804,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,42678,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,10550,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,13700,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,38081,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,21367,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,38547,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,47365,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,8882,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,16461,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,13130,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,fixed,relevance,47453,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,balanced,35942,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,balanced,40271,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,balanced,38547,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,diversity,7434,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,diversity,40271,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,diversity,34889,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,diversity,1788,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,diversity,6098,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,diversity,28272,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,diversity,36746,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,diversity,13130,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,diversity,661,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,diversity,47453,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,7434,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,34804,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,40271,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,34889,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,11583,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,1788,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,6098,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,28272,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,36746,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,28263,gbaf,gbaf,1,0.43067655807339306,0.0,gbaf,1.0,1.0,0.0,gbaf,1.0
mind,gbaf,gradnorm_only,novelty,16461,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,13130,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,661,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,novelty,47453,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,7434,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,23211,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,29787,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,34804,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,40271,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,23498,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,21367,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,36746,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,38547,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,47365,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,47760,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,29524,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,47453,gradnorm_only,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,gradnorm_only,relevance,5306,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,balanced,28130,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,balanced,10550,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,balanced,9150,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,balanced,7340,gbaf,gbaf,1,0.0,1.0,pcgrad,0.0,0.0,1.0,pcgrad,0.0
mind,gbaf,pcgrad,balanced,23498,pcgrad,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,balanced,47365,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,balanced,8882,pcgrad,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,7434,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,40271,pcgrad,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,34889,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,10550,pcgrad,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,1788,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,9150,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,1606,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,23498,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,28272,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,40745,pcgrad,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,36746,pcgrad,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,47365,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,29524,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,diversity,661,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,novelty,29787,pcgrad,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,novelty,11108,gbaf,gbaf,1,0.6309297535714575,0.0,gbaf,1.0,1.0,0.0,gbaf,1.0
mind,gbaf,pcgrad,novelty,36267,pcgrad,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,novelty,34889,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,novelty,10550,pcgrad,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,novelty,35948,pcgrad,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,novelty,11583,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
mind,gbaf,pcgrad,novelty,1788,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
